ID,EZI_ROAD_NAME,ROAD_NAME,ROAD_TYPE,AGE_LESS_THAN_15YRS_PCNT,AGE_15_24YRS_PCNT,AGE_25_44YRS_PCNT,AGE_45_64YRS_PCNT,AGE_18YRS_OVER_PCNT,AGE_65YRS_OVER_PCNT,SEO_PERSONS_PCNT,FC_COUPLE_NO_CHILDREN_PCNT,FC_COUPLE_WITH_CHILDREN_PCNT,FC_SINGLE_PARENT,CARS_ZERO_HH_PCNT,CARS_ONE_HH_PCNT,CARS_TWO_OR_MORE_HH_PCNT,DWELLING_SEP_HOUSE_PCNT,DWELLING_SEMID_RO_OR_TCE_H_TH_P,DWELLING_FLAT_UNIT_APART_PCNT,OCCUPATION_WHITE_COLLAR_PCNT,OCCUPATION_BLUE_COLLAR_PCNT,SEIFA,Commercial%,Industrial%,Residential%,Parkland%,Primary_Production%,Lq_Licenses,Intersection,Supermarket,primary_school,secondary_school,km_post,traffic_signal,Blackspot
36,WHEELER ROAD,WHEELER,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0,0.26336229,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
6732,BONA VISTA ROAD,BONA VISTA,ROAD,0.178431373,0.137254902,0.105882353,0.4,0.768627451,0.178431373,0.953441296,0.455782313,0.469387755,0.095238095,0,0.144736842,0.835526316,1,0,0,0.732793522,0.291497976,1082,0,0,0.787362072,0,0.212637928,0,non-Intersection,0,0,0,0,0,non-Blackspot
275,BONNIE VALE ROAD,BONNIE VALE,ROAD,0.120943953,0.147492625,0.18879056,0.351032448,0.814159292,0.191740413,0.902439024,0.422680412,0.505154639,0.051546392,0,0.117647059,0.852941176,0.96460177,0.03539823,0,0.614906832,0.366459627,1017,0,0,0,0,0.567736741,0,non-Intersection,0,0,0,0,0,non-Blackspot
2024,GRANDVIEW ROAD,GRANDVIEW,ROAD,0.201107011,0.10701107,0.28597786,0.265682657,0.763837638,0.140221402,0.864814815,0.358108108,0.412162162,0.148648649,0.042553191,0.361702128,0.574468085,0.853535354,0.126262626,0.02020202,0.766283525,0.222222222,1041,0,0,0.91738948,0.08261052,0,0,Intersection,0,0,0,0,1,non-Blackspot
5408,JACOBS ROAD,JACOBS,ROAD,0.187234043,0.080851064,0.187234043,0.34893617,0.778723404,0.195744681,0.904109589,0.482758621,0.465517241,0.155172414,0.047058824,0.141176471,0.811764706,1,0,0,0.763157895,0.201754386,1004,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2844,CHRISTOPHER STREET,CHRISTOPHER,STREET,0.106280193,0.057971014,0.111111111,0.314009662,0.835748792,0.410628019,0.897674419,0.677966102,0.271186441,0.06779661,0.036585366,0.304878049,0.658536585,1,0,0,0.727272727,0.220779221,1050,0,0,0.624558546,0.375441454,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7276,GLADSTONE STREET,GLADSTONE,STREET,0.199556541,0.12195122,0.22616408,0.317073171,0.753880266,0.135254989,0.871396896,0.411290323,0.411290323,0.169354839,0.01910828,0.203821656,0.738853503,0.974842767,0,0,0.602040816,0.423469388,986,0,0,0.79250494,0,0,0,non-Intersection,0,1,0,0,0,non-Blackspot
9851,MOUTH OF POWLETT ROAD,MOUTH OF POWLETT,ROAD,0.182572614,0.062240664,0.153526971,0.398340249,0.79253112,0.203319502,0.884297521,0.458333333,0.333333333,0.069444444,0.03,0.22,0.7,1,0,0,0.647540984,0.37704918,978,0,0,0.17866028,0,0.82133972,0,non-Intersection,0,0,0,0,0,non-Blackspot
8675,SHORT STREET,SHORT,STREET,0.199430199,0.085470085,0.247863248,0.273504274,0.783475783,0.193732194,0.882352941,0.453488372,0.244186047,0.26744186,0.025157233,0.540880503,0.402515723,1,0,0,0.554545455,0.390909091,805,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5589,H TREE ROAD,H TREE,ROAD,0.199115044,0.088495575,0.181415929,0.376106195,0.761061947,0.154867257,0.852941176,0.5,0.287878788,0.060606061,0,0.231707317,0.768292683,1,0,0,0.710743802,0.314049587,1047,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
3759,ALBERT STREET,ALBERT,STREET,0.121987952,0.05873494,0.228915663,0.269578313,0.853915663,0.320783133,0.769465649,0.575757576,0.303030303,0.075757576,0.068493151,0.429223744,0.461187215,0.745454545,0.059090909,0.122727273,0.695205479,0.284246575,1037,0,0,0.727023875,0.215741346,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
864,CAHIRS ROAD,CAHIRS,ROAD,0.185303514,0.102236422,0.194888179,0.348242812,0.757188498,0.169329073,0.950310559,0.505154639,0.360824742,0.103092784,0,0.177570093,0.785046729,1,0,0,0.641221374,0.305343511,1001,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
143,GISBORNE ROAD,GISBORNE,ROAD,0.197647059,0.129411765,0.2,0.301176471,0.764705882,0.171764706,0.873170732,0.419047619,0.542857143,0.047619048,0,0.091666667,0.875,1,0,0,0.54954955,0.400900901,1058,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
3282,VENTNOR ROAD,VENTNOR,ROAD,0.210344828,0.103448276,0.155172414,0.351724138,0.720689655,0.179310345,0.885304659,0.481012658,0.443037975,0.139240506,0.041666667,0.15625,0.71875,0.96969697,0,0,0.658730159,0.26984127,1010,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1989,LOCH ARD DRIVE,LOCH ARD,DRIVE,0.182089552,0.131343284,0.232835821,0.268656716,0.767164179,0.185074627,0.921450151,0.395604396,0.43956044,0.153846154,0.041322314,0.330578512,0.595041322,0.8515625,0.1484375,0,0.664596273,0.273291925,1018,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
6931,KORUMBURRA-WARRAGUL ROAD,KORUMBURRA-WARRAGUL,ROAD,0.177419355,0.150537634,0.153225806,0.336021505,0.744623656,0.182795699,0.941644562,0.378640777,0.495145631,0.077669903,0,0.139130435,0.826086957,1,0,0,0.719211823,0.261083744,1049,0,0,0,0,1,0,Intersection,0,0,0,0,0,Blackspot
6679,BONA VISTA ROAD,BONA VISTA,ROAD,0.178431373,0.137254902,0.105882353,0.4,0.768627451,0.178431373,0.953441296,0.455782313,0.469387755,0.095238095,0,0.144736842,0.835526316,1,0,0,0.732793522,0.291497976,1082,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2184,SPRING VALLEY DRIVE,SPRING VALLEY,DRIVE,0.286524823,0.079432624,0.279432624,0.272340426,0.675177305,0.082269504,0.925141243,0.314136126,0.607329843,0.068062827,0,0.185714286,0.8,0.962962963,0.037037037,0,0.730659026,0.272206304,1094,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,Blackspot
4102,HAMILTON STREET,HAMILTON,STREET,0.15,0.057142857,0.2,0.297619048,0.823809524,0.295238095,0.898104265,0.584070796,0.238938053,0.159292035,0.064516129,0.424731183,0.456989247,0.935828877,0.032085561,0.016042781,0.658385093,0.354037267,977,0,0,0.85992319,0,0.14007681,0,Intersection,0,0,0,0,0,Blackspot
9080,PITFIELD-SCARSDALE ROAD,PITFIELD-SCARSDALE,ROAD,0.166666667,0.105855856,0.191441441,0.304054054,0.792792793,0.231981982,0.862385321,0.38317757,0.373831776,0.177570093,0.028089888,0.269662921,0.651685393,1,0,0,0.517730496,0.460992908,897,0,0,0.797067273,0,0.202932727,0,non-Intersection,0,1,0,0,0,non-Blackspot
7076,KORUMBURRA-WARRAGUL ROAD,KORUMBURRA-WARRAGUL,ROAD,0.2075,0.0825,0.235,0.34,0.7575,0.135,0.932816537,0.438095238,0.447619048,0.095238095,0,0.125925926,0.837037037,1,0,0,0.705,0.275,1036,0,0,0,0,1,1,non-Intersection,0,0,0,0,0,non-Blackspot
7726,BANNOCKBURN-SHELFORD ROAD,BANNOCKBURN-SHELFORD,ROAD,0.329241071,0.089285714,0.4375,0.122767857,0.6484375,0.021205357,0.953642384,0.32183908,0.555555556,0.08045977,0,0.134482759,0.848275862,1,0,0,0.66191446,0.33808554,1051,0,0,0.983155128,0,0.016844872,0,non-Intersection,0,0,0,1,0,non-Blackspot
4459,ORMOND ROAD,ORMOND,ROAD,0.175977654,0.125698324,0.187150838,0.337988827,0.790502793,0.173184358,0.884057971,0.34375,0.4375,0.15625,0,0.163934426,0.81147541,0.974137931,0,0.025862069,0.619565217,0.380434783,997,0,0,0.773187972,0,0.226812028,1,non-Intersection,0,0,0,0,0,non-Blackspot
6936,CONTINGENT STREET,CONTINGENT,STREET,0.184549356,0.107296137,0.193133047,0.309012876,0.768240343,0.206008584,0.862745098,0.439393939,0.272727273,0.212121212,0.053571429,0.4375,0.4375,0.711711712,0.09009009,0.198198198,0.483870968,0.419354839,926,0,0,0.90399291,0.09600709,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
913,MCMAHONS ROAD,MCMAHONS,ROAD,0.158385093,0.111801242,0.183229814,0.344720497,0.788819876,0.201863354,0.909090909,0.551020408,0.397959184,0.091836735,0,0.092783505,0.907216495,1,0,0,0.583850932,0.385093168,1014,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
4312,CAPE PATERSON-INVERLOCH ROAD,CAPE PATERSON-INVERLOCH,ROAD,0.163701068,0.106761566,0.170818505,0.352313167,0.779359431,0.206405694,0.927536232,0.443037975,0.405063291,0.101265823,0,0.106382979,0.829787234,1,0,0,0.725925926,0.281481481,1060,0,0,0,0.52179288,0.47820712,0,non-Intersection,0,0,0,1,0,non-Blackspot
2606,PARKER STREET,PARKER,STREET,0.129979036,0.050314465,0.176100629,0.295597484,0.853249476,0.348008386,0.915789474,0.606837607,0.316239316,0.076923077,0.055,0.38,0.545,0.767326733,0.04950495,0.143564356,0.721393035,0.268656716,1052,0,0,0.910420995,0.089579005,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
6492,FENTON STREET,FENTON,STREET,0.202702703,0.152027027,0.253378378,0.231418919,0.765202703,0.160472973,0.920203735,0.35483871,0.374193548,0.277419355,0.027522936,0.385321101,0.550458716,0.850877193,0.039473684,0.109649123,0.558704453,0.449392713,935,0,0,0.876949683,0,0,0,Intersection,0,0,1,0,1,non-Blackspot
4306,CASSIA STREET,CASSIA,STREET,0.111662531,0.066997519,0.17617866,0.275434243,0.851116625,0.369727047,0.851116625,0.5625,0.276785714,0.089285714,0.06010929,0.393442623,0.513661202,0.954545455,0,0,0.683870968,0.290322581,982,0,0,0.972916581,0.027083419,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
8397,WESTERN FREEWAY,WESTERN,FREEWAY,0.180327869,0.12704918,0.198770492,0.342213115,0.75,0.151639344,0.916,0.489795918,0.414965986,0.102040816,0,0.173652695,0.80239521,1,0,0,0.685258964,0.342629482,1032,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
7241,ATKINSON STREET,ATKINSON,STREET,0.216783217,0.111888112,0.234265734,0.269230769,0.737762238,0.167832168,0.892173913,0.393548387,0.464516129,0.141935484,0.036199095,0.380090498,0.547511312,1,0,0,0.644067797,0.381355932,947,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4215,WESTERN STREET,WESTERN,STREET,0.176470588,0.058823529,0.15916955,0.242214533,0.799307958,0.363321799,0.902097902,0.549295775,0.295774648,0.112676056,0.027027027,0.333333333,0.576576577,0.942307692,0,0.057692308,0.783505155,0.216494845,1048,0,0,0.939463321,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5098,GRADED ROAD,GRADED,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0,0.136999762,0.863000238,0,non-Intersection,0,0,0,0,0,non-Blackspot
947,SLATE QUARRY ROAD,SLATE QUARRY,ROAD,0.166666667,0.072649573,0.162393162,0.431623932,0.803418803,0.166666667,0.942982456,0.452054795,0.424657534,0.095890411,0,0.195652174,0.77173913,1,0,0,0.661290323,0.298387097,1022,0,0,0,0.730305353,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7078,TEN MILE CREEK ROAD,TEN MILE CREEK,ROAD,0.175324675,0.087662338,0.198051948,0.340909091,0.762987013,0.198051948,0.912751678,0.512820513,0.435897436,0.128205128,0,0.171428571,0.8,1,0,0,0.658730159,0.349206349,992,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
667,DOG TRAP GULLY ROAD,DOG TRAP GULLY,ROAD,0.158385093,0.111801242,0.183229814,0.344720497,0.788819876,0.201863354,0.909090909,0.551020408,0.397959184,0.091836735,0,0.092783505,0.907216495,1,0,0,0.583850932,0.385093168,1014,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
8686,S CONROY ROAD,S CONROY,ROAD,0.202531646,0.06835443,0.192405063,0.387341772,0.774683544,0.149367089,0.936061381,0.426086957,0.408695652,0.156521739,0,0.119402985,0.828358209,1,0,0,0.573604061,0.350253807,1019,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
82,VICTORIA STREET,VICTORIA,STREET,0.167763158,0.0625,0.286184211,0.322368421,0.815789474,0.161184211,0.818791946,0.454545455,0.363636364,0.227272727,0.054545455,0.372727273,0.545454545,1,0,0,0.72,0.312,998,0,0,0.966160643,0.033839357,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7070,SUNNY CREEK ROAD,SUNNY CREEK,ROAD,0.113333333,0.126666667,0.213333333,0.38,0.873333333,0.166666667,0.847133758,0.65,0.4,0.075,0,0.228070175,0.719298246,1,0,0,0.702380952,0.380952381,944,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
914,SAXTONS ROAD,SAXTONS,ROAD,0,0,0,0,1,1,0.666666667,0,0,0,0,0.666666667,0.333333333,1,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7361,PITFIELD ROAD,PITFIELD,ROAD,0.15648855,0.125954198,0.232824427,0.332061069,0.790076336,0.152671756,0.926829268,0.539473684,0.342105263,0.171052632,0.04,0.24,0.64,1,0,0,0.540983607,0.352459016,915,0,0,0,0,0.868441953,0,non-Intersection,0,0,0,0,0,non-Blackspot
9151,BUTCHERS ROAD,BUTCHERS,ROAD,0.166666667,0.072649573,0.162393162,0.431623932,0.803418803,0.166666667,0.942982456,0.452054795,0.424657534,0.095890411,0,0.195652174,0.77173913,1,0,0,0.661290323,0.298387097,1022,0,0,0,0.000921069,0.999078931,0,non-Intersection,0,0,0,1,0,non-Blackspot
7460,HADDON-PRESTON HILL ROAD,HADDON-PRESTON HILL,ROAD,0.185365854,0.126829268,0.187804878,0.343902439,0.770731707,0.156097561,0.922885572,0.483333333,0.408333333,0.108333333,0,0.195804196,0.804195804,1,0,0,0.624338624,0.365079365,981,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4612,MULLANES ROAD,MULLANES,ROAD,0.19123506,0.111553785,0.143426295,0.386454183,0.772908367,0.167330677,0.920318725,0.521126761,0.492957746,0.056338028,0,0.075,0.8875,1,0,0,0.609756098,0.349593496,1036,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
3025,DEANS MARSH-LORNE ROAD,DEANS MARSH-LORNE,ROAD,0.182320442,0.069060773,0.226519337,0.392265193,0.812154696,0.129834254,0.910614525,0.519230769,0.355769231,0.173076923,0,0.269230769,0.653846154,0.976744186,0,0,0.744791667,0.286458333,1059,0,0,0,0.987380114,0.012619886,0,non-Intersection,0,0,0,1,0,non-Blackspot
5885,SPILLWAY ROAD,SPILLWAY,ROAD,0.212307692,0.104615385,0.187692308,0.378461538,0.741538462,0.116923077,0.972560976,0.494949495,0.494949495,0.080808081,0,0.120689655,0.853448276,1,0,0,0.652694611,0.317365269,1047,0,0,0,0.937460161,0.000443786,0,non-Intersection,0,0,0,0,0,non-Blackspot
6192,BULN BULN ROAD,BULN BULN,ROAD,0.20412844,0.097477064,0.244266055,0.236238532,0.758027523,0.217889908,0.901248581,0.471544715,0.365853659,0.166666667,0.024024024,0.357357357,0.57957958,0.940828402,0.026627219,0.032544379,0.608465608,0.357142857,981,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4626,LOREN ROAD,LOREN,ROAD,0.219178082,0.150684932,0.175342466,0.35890411,0.723287671,0.095890411,0.968838527,0.309278351,0.670103093,0.030927835,0,0.110091743,0.862385321,1,0,0,0.638743455,0.329842932,1046,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4504,OLD WESTERN HIGHWAY,OLD WESTERN,HIGHWAY,0.18380744,0.076586433,0.216630197,0.354485777,0.800875274,0.168490153,0.901531729,0.492647059,0.367647059,0.132352941,0,0.218543046,0.754966887,1,0,0,0.689814815,0.296296296,1024,0,0,0,0,0.041788991,0,non-Intersection,0,0,0,0,0,non-Blackspot
4501,WESTERN FREEWAY,WESTERN,FREEWAY,0.202531646,0.06835443,0.192405063,0.387341772,0.774683544,0.149367089,0.936061381,0.426086957,0.408695652,0.156521739,0,0.119402985,0.828358209,1,0,0,0.573604061,0.350253807,1019,0,0,0,0,0.493624335,0,non-Intersection,0,0,0,1,0,non-Blackspot
3934,OUTLOOK DRIVE,OUTLOOK,DRIVE,0.131531532,0.079279279,0.153153153,0.291891892,0.837837838,0.344144144,0.863874346,0.52173913,0.246376812,0.202898551,0.130909091,0.425454545,0.370909091,0.829545455,0.034090909,0.098484848,0.628742515,0.359281437,849,0.133646771,0,0.821246136,0.045107092,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5833,BRANDY CREEK ROAD,BRANDY CREEK,ROAD,0.15060241,0.123493976,0.186746988,0.376506024,0.819277108,0.162650602,0.915915916,0.478723404,0.372340426,0.127659574,0,0.153225806,0.846774194,0.966942149,0.033057851,0,0.631868132,0.384615385,1002,0,0,0.849309681,0,0.150690319,0,non-Intersection,0,0,0,1,0,non-Blackspot
5261,ALISONS ROAD,ALISONS,ROAD,0.185303514,0.102236422,0.194888179,0.348242812,0.757188498,0.169329073,0.950310559,0.505154639,0.360824742,0.103092784,0,0.177570093,0.785046729,1,0,0,0.641221374,0.305343511,1001,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
3129,OLD COACH ROAD,OLD COACH,ROAD,0.107344633,0.124293785,0.144067797,0.372881356,0.833333333,0.251412429,0.906515581,0.5,0.34375,0.104166667,0,0.312,0.688,1,0,0,0.676646707,0.347305389,1086,0,0,0.802815191,0.197184809,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
3989,BAILLIEU STREET E,BAILLIEU,STREET,0.176377953,0.14015748,0.171653543,0.277165354,0.771653543,0.234645669,0.84591195,0.352941176,0.405228758,0.209150327,0.109311741,0.412955466,0.425101215,0.976,0.012,0,0.677419355,0.330645161,920,0.024458192,0,0.634410285,0.105091006,0,0,Intersection,0,1,0,0,0,non-Blackspot
5843,OLD WALHALLA ROAD,OLD WALHALLA,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,0.652675745,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
8115,BAXTER ROAD,BAXTER,ROAD,0.141921397,0.124454148,0.148471616,0.351528384,0.805676856,0.233624454,0.86637931,0.488188976,0.377952756,0.157480315,0,0.248407643,0.732484076,0.955974843,0.025157233,0,0.663507109,0.293838863,1019,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
1549,HAMILTON HIGHWAY,HAMILTON,HIGHWAY,0.268758527,0.070941337,0.312414734,0.263301501,0.708049113,0.084583902,0.941340782,0.380487805,0.590243902,0.048780488,0,0.133603239,0.834008097,1,0,0,0.605128205,0.38974359,1085,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
9420,SUTHERLAND STREET,SUTHERLAND,STREET,0.233276158,0.106346484,0.267581475,0.274442539,0.730703259,0.118353345,0.904273504,0.339622642,0.547169811,0.113207547,0,0.170212766,0.787234043,0.984375,0,0.015625,0.49270073,0.503649635,964,0,0,0.846156747,0,0.153843253,0,non-Intersection,0,0,0,1,0,non-Blackspot
4307,NARDOO STREET,NARDOO,STREET,0.111662531,0.066997519,0.17617866,0.275434243,0.851116625,0.369727047,0.851116625,0.5625,0.276785714,0.089285714,0.06010929,0.393442623,0.513661202,0.954545455,0,0,0.683870968,0.290322581,982,0,0,1,0,0,0,Intersection,0,0,0,0,0,Blackspot
5102,HEWITTS ROAD,HEWITTS,ROAD,0.142118863,0.090439276,0.209302326,0.328165375,0.816537468,0.22997416,0.896464646,0.48245614,0.254385965,0.149122807,0.035502959,0.307692308,0.603550296,1,0,0,0.532846715,0.394160584,891,0,0,0.879283698,0.120716302,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
3935,KORUMBURRA ROAD,KORUMBURRA,ROAD,0.14604811,0.094501718,0.176975945,0.228522337,0.835051546,0.35395189,0.874363328,0.523489933,0.234899329,0.268456376,0.099236641,0.515267176,0.34351145,0.958490566,0.041509434,0,0.5,0.512987013,824,0,0,0.637575438,0.210402357,0,1,Intersection,0,0,0,0,0,Blackspot
1114,SAVAGE HILL ROAD,SAVAGE HILL,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2080,FISCHER STREET,FISCHER,STREET,0.107238606,0.109919571,0.252010724,0.27077748,0.855227882,0.260053619,0.892105263,0.494623656,0.387096774,0.11827957,0.088235294,0.4,0.470588235,0.728395062,0.24691358,0,0.75,0.201219512,1024,0,0,0.656826893,0.343173107,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7269,GLADSTONE STREET,GLADSTONE,STREET,0.199556541,0.12195122,0.22616408,0.317073171,0.753880266,0.135254989,0.871396896,0.411290323,0.411290323,0.169354839,0.01910828,0.203821656,0.738853503,0.974842767,0,0,0.602040816,0.423469388,986,0,0,0.82177147,0.17822853,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9373,STANPIPE ROAD,STANPIPE,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0.125255014,0.874744986,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5498,SUCKLING ROAD,SUCKLING,ROAD,0.199115044,0.088495575,0.181415929,0.376106195,0.761061947,0.154867257,0.852941176,0.5,0.287878788,0.060606061,0,0.231707317,0.768292683,1,0,0,0.710743802,0.314049587,1047,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9557,BELLS ROAD,BELLS,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
6957,HAZELDEAN ROAD,HAZELDEAN,ROAD,0.165137615,0.137614679,0.19266055,0.394495413,0.802752294,0.110091743,0.939130435,0.428571429,0.4,0.128571429,0.0375,0.1625,0.7625,1,0,0,0.62601626,0.333333333,1012,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1663,DWYERS ROAD,DWYERS,ROAD,0.206060606,0.112121212,0.196969697,0.293939394,0.751515152,0.190909091,0.876923077,0.378947368,0.515789474,0.063157895,0,0.090909091,0.848484848,1,0,0,0.721212121,0.315151515,1087,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
8530,DURHAM STREET,DURHAM,STREET,0.279683377,0.168865435,0.250659631,0.234828496,0.654353562,0.065963061,0.908587258,0.206185567,0.670103093,0.12371134,0,0.224299065,0.775700935,1,0,0,0.636871508,0.329608939,1027,0,0,0.721441721,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7330,CERVI ROAD,CERVI,ROAD,0.196428571,0.116071429,0.183035714,0.290178571,0.776785714,0.214285714,0.926267281,0.571428571,0.464285714,0,0,0.15625,0.84375,1,0,0,0.612903226,0.268817204,979,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
57,POVEYS ROAD,POVEYS,ROAD,0.167763158,0.0625,0.286184211,0.322368421,0.815789474,0.161184211,0.818791946,0.454545455,0.363636364,0.227272727,0.054545455,0.372727273,0.545454545,1,0,0,0.72,0.312,998,0,0,0.553778903,0.446221097,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4616,YANKEE FLAT ROAD,YANKEE FLAT,ROAD,0.19123506,0.111553785,0.143426295,0.386454183,0.772908367,0.167330677,0.920318725,0.521126761,0.492957746,0.056338028,0,0.075,0.8875,1,0,0,0.609756098,0.349593496,1036,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
9806,MEREDITH-STEIGLITZ ROAD,MEREDITH-STEIGLITZ,ROAD,0.190721649,0.079896907,0.206185567,0.337628866,0.768041237,0.18556701,0.923664122,0.460869565,0.426086957,0.043478261,0.022058824,0.125,0.830882353,1,0,0,0.693069307,0.321782178,1017,0,0,0,0.511666018,0.488333982,0,non-Intersection,0,0,0,0,0,non-Blackspot
4411,BUNDING-BLAKEVILLE ROAD,BUNDING-BLAKEVILLE,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2439,BAMBRA-AIREYS INLET ROAD,BAMBRA-AIREYS INLET,ROAD,0.198895028,0.091160221,0.182320442,0.35359116,0.751381215,0.174033149,0.820936639,0.481481481,0.419753086,0.111111111,0,0.330275229,0.642201835,0.972727273,0,0,0.652694611,0.335329341,1050,0,0,0,0.505838666,0.494161334,0,non-Intersection,0,0,0,0,0,non-Blackspot
7924,MOUSLEY ROAD,MOUSLEY,ROAD,0.121107266,0.041522491,0.224913495,0.200692042,0.868512111,0.411764706,0.846975089,0.517857143,0.267857143,0.267857143,0.107526882,0.419354839,0.35483871,1,0,0,0.584269663,0.415730337,874,0,0,0.439839585,0,0.560160415,0,non-Intersection,0,0,0,0,0,non-Blackspot
